City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
451,Kwekwe,ZW,2021-12-23 17:47:27,-18.9281,29.8149,67.26,87,71,3.44,broken clouds
452,Tumut,AU,2021-12-23 17:47:27,-35.3,148.2167,56.39,91,15,4.23,few clouds
453,Vila Velha,BR,2021-12-23 17:47:27,-20.3297,-40.2925,80.55,90,20,13.0,few clouds
454,Nova Olimpia,BR,2021-12-23 17:47:28,-14.7972,-57.2881,73.89,98,100,2.1,heavy intensity rain
455,Kysyl-Syr,RU,2021-12-23 17:47:28,63.8986,122.7617,-36.26,100,95,2.39,overcast clouds
456,Cayenne,GF,2021-12-23 17:47:28,4.9333,-52.3333,84.24,86,99,4.0,overcast clouds
457,Ilulissat,GL,2021-12-23 17:47:28,69.2167,-51.1,28.42,86,75,4.61,broken clouds
458,Casper,US,2021-12-23 17:43:30,42.8666,-106.3131,47.01,43,1,25.01,clear sky
459,Leningradskiy,RU,2021-12-23 17:47:29,69.3833,178.4167,-18.27,92,99,6.85,overcast clouds
460,Seoul,KR,2021-12-23 17:42:50,37.5683,126.9778,31.51,86,0,3.44,clear sky
461,Uchiza,PE,2021-12-23 17:47:29,-8.4592,-76.4633,83.71,67,96,2.84,overcast clouds
462,Yabelo,ET,2021-12-23 17:47:30,4.8833,38.0833,68.72,40,64,19.33,broken clouds
463,Sorland,NO,2021-12-23 17:47:30,67.667,12.6934,30.06,62,89,29.24,overcast clouds
464,Nabire,ID,2021-12-23 17:47:31,-3.3667,135.4833,74.97,90,99,2.64,overcast clouds
465,Malkangiri,IN,2021-12-23 17:47:31,18.35,81.9,60.66,56,0,2.37,clear sky
466,Kemijarvi,FI,2021-12-23 17:47:31,66.7131,27.4306,17.19,79,100,14.09,light snow
467,Koscierzyna,PL,2021-12-23 17:47:32,54.1223,17.9812,28.36,77,100,8.84,overcast clouds
468,Arkadelphia,US,2021-12-23 17:47:32,34.1209,-93.0538,59.58,71,75,3.44,broken clouds
469,Clyde River,CA,2021-12-23 17:47:32,70.4692,-68.5914,-7.37,77,20,3.44,few clouds
470,Erenhot,CN,2021-12-23 17:47:33,43.6475,111.9767,-0.26,62,1,5.57,clear sky
471,Fort Payne,US,2021-12-23 17:47:33,34.4442,-85.7197,53.29,42,1,0.0,clear sky
472,Umm Kaddadah,SD,2021-12-23 17:47:34,13.6017,26.6876,66.96,20,0,12.3,clear sky
473,Zhangye,CN,2021-12-23 17:47:34,38.9342,100.4517,22.86,50,10,0.94,clear sky
474,Kandrian,PG,2021-12-23 17:47:34,-6.2167,149.55,77.9,87,97,4.18,overcast clouds
475,Maues,BR,2021-12-23 17:47:35,-3.3836,-57.7186,81.68,88,80,4.32,light rain
476,Basco,PH,2021-12-23 17:47:35,20.4487,121.9702,77.04,77,100,11.5,overcast clouds
477,Tokur,RU,2021-12-23 17:47:36,53.1333,132.9,-35.45,100,96,2.55,overcast clouds
478,Egvekinot,RU,2021-12-23 17:47:36,66.3167,-179.1667,-17.82,90,99,7.36,overcast clouds
479,Port-Cartier,CA,2021-12-23 17:47:36,50.0334,-66.8654,19.62,72,100,24.38,overcast clouds
480,Chara,RU,2021-12-23 17:47:36,56.9064,118.2631,-33.45,81,17,0.76,few clouds
481,Asyut,EG,2021-12-23 17:47:37,27.181,31.1837,59.18,55,100,10.31,overcast clouds
482,Ahuimanu,US,2021-12-23 17:47:37,21.4447,-157.8378,73.2,70,90,5.01,overcast clouds
483,Nuuk,GL,2021-12-23 17:47:37,64.1835,-51.7216,34.41,100,75,6.91,fog
484,Alice Springs,AU,2021-12-23 17:43:42,-23.7,133.8833,76.55,53,90,19.57,moderate rain
485,Brezice,SI,2021-12-23 17:47:38,45.9033,15.5911,43.21,82,0,10.36,clear sky
486,Muhos,FI,2021-12-23 17:47:38,64.808,25.9931,11.7,96,97,7.16,overcast clouds
487,Vao,NC,2021-12-23 17:47:39,-22.6667,167.4833,76.32,76,22,11.39,few clouds
488,Vannes,FR,2021-12-23 17:47:39,47.8333,-2.5,54.09,99,100,5.82,overcast clouds
489,Huarmey,PE,2021-12-23 17:47:40,-10.0681,-78.1522,74.41,74,10,9.46,clear sky
490,Nortelandia,BR,2021-12-23 17:47:40,-14.4547,-56.8028,74.41,97,100,3.49,heavy intensity rain
491,Ariquemes,BR,2021-12-23 17:45:04,-9.9133,-63.0408,87.6,66,99,0.81,heavy intensity rain
492,Kafue,ZM,2021-12-23 17:47:40,-15.7691,28.1814,68.22,91,72,3.65,light rain
493,Broken Hill,AU,2021-12-23 17:47:41,-31.95,141.4333,74.91,23,75,12.66,broken clouds
494,Kassala,SD,2021-12-23 17:48:41,15.451,36.4,79.23,49,65,13.56,broken clouds
495,Cap-Aux-Meules,CA,2021-12-23 17:48:42,47.3821,-61.8597,30.25,100,75,35.68,light shower snow
496,Poronaysk,RU,2021-12-23 17:48:42,49.2167,143.1167,3.24,95,100,7.25,overcast clouds
497,Pangody,RU,2021-12-23 17:48:42,65.85,74.4859,0.73,91,83,13.11,broken clouds
498,Asau,RO,2021-12-23 17:48:43,46.4333,26.4,21.76,80,60,5.5,broken clouds
499,Kattivakkam,IN,2021-12-23 17:48:43,13.2167,80.3167,76.06,74,6,5.84,heavy intensity rain
500,Saint-Medard-En-Jalles,FR,2021-12-23 17:48:44,44.8969,-0.7214,55.62,81,0,6.91,clear sky
501,Jiuquan,CN,2021-12-23 17:48:44,39.7432,98.5174,20.64,63,0,3.94,clear sky
502,Cockburn Town,TC,2021-12-23 17:48:44,21.4612,-71.1419,77.9,77,10,2.93,clear sky
503,Syracuse,IT,2021-12-23 17:48:45,37.0881,15.2792,53.31,60,73,5.95,broken clouds
504,Wick,GB,2021-12-23 17:48:45,58.4333,-3.0833,44.65,76,75,12.66,broken clouds
505,Necochea,AR,2021-12-23 17:48:45,-38.5473,-58.7368,82.13,36,0,17.27,clear sky
506,Haimen,CN,2021-12-23 17:48:46,23.1935,116.6142,62.49,86,97,7.56,overcast clouds
507,Hofn,IS,2021-12-23 17:48:46,64.2539,-15.2082,35.62,51,0,16.11,clear sky
508,Soubre,CI,2021-12-23 17:48:46,5.7856,-6.6083,86.27,39,2,2.93,clear sky
509,Axim,GH,2021-12-23 17:48:47,4.8699,-2.2405,81.82,76,59,10.31,broken clouds
510,Beyneu,KZ,2021-12-23 17:48:47,45.3167,55.2,22.1,53,57,3.36,broken clouds
511,Oshakati,NA,2021-12-23 17:48:47,-17.7833,15.6833,89.62,16,0,7.29,clear sky
512,Namyslow,PL,2021-12-23 17:48:48,51.0759,17.7228,32.52,78,100,10.18,overcast clouds
513,Balikpapan,ID,2021-12-23 17:48:48,-1.2675,116.8289,72.45,91,99,2.71,overcast clouds
514,Sabang,ID,2021-12-23 17:48:48,5.8933,95.3214,80.67,66,44,8.41,scattered clouds
515,Ler,SS,2021-12-23 17:48:49,8.3018,30.1418,83.89,31,85,5.55,overcast clouds
516,Tuatapere,NZ,2021-12-23 17:48:49,-46.1333,167.6833,50.83,78,99,2.59,overcast clouds
517,Bako,ET,2021-12-23 17:48:50,5.7833,36.5667,72.14,60,94,1.74,overcast clouds
518,Kutum,SD,2021-12-23 17:48:51,14.2,24.6667,66.49,20,0,9.08,clear sky
519,Bundaberg,AU,2021-12-23 17:48:51,-24.85,152.35,76.21,91,90,0.0,overcast clouds
520,Palmas Bellas,PA,2021-12-23 17:48:51,9.2319,-80.0867,89.1,74,59,9.89,broken clouds
521,Monkey Bay,MW,2021-12-23 17:48:52,-14.0728,34.9201,83.68,68,100,2.21,overcast clouds
522,Dalbandin,PK,2021-12-23 17:44:43,28.8947,64.4101,58.51,29,36,7.05,scattered clouds
523,Les Escoumins,CA,2021-12-23 17:48:52,48.1111,-69.0236,9.75,78,99,20.58,overcast clouds
524,Te Anau,NZ,2021-12-23 17:48:53,-45.4167,167.7167,45.16,89,93,1.36,overcast clouds
525,Tucupita,VE,2021-12-23 17:48:54,9.0622,-62.051,85.3,69,91,5.68,overcast clouds
526,Batagay-Alyta,RU,2021-12-23 17:48:54,67.8006,130.4114,-21.68,90,87,1.23,overcast clouds
527,Maun,BW,2021-12-23 17:48:54,-19.9833,23.4167,85.96,51,20,5.75,few clouds
528,Shafter,US,2021-12-23 17:48:55,35.5005,-119.2718,63.07,72,100,5.57,light rain
529,Zarubino,RU,2021-12-23 17:48:55,42.63,131.0922,11.43,54,100,12.97,overcast clouds
530,Banjar,ID,2021-12-23 17:48:55,-8.19,114.9675,80.46,89,83,0.49,heavy intensity rain
531,Marathon,US,2021-12-23 17:48:56,44.9,-89.7668,31.24,88,90,1.01,overcast clouds
532,Nokaneng,BW,2021-12-23 17:48:56,-19.6667,22.2667,83.39,28,72,4.25,broken clouds
533,Golaghat,IN,2021-12-23 17:48:57,26.5167,93.9667,55.35,81,2,0.83,clear sky
534,Chiang Klang,TH,2021-12-23 17:48:57,19.2938,100.8617,63.68,80,1,0.85,clear sky
535,Abha,SA,2021-12-23 17:48:57,18.2164,42.5053,57.02,82,0,8.05,clear sky
536,Saint-Joseph,RE,2021-12-23 17:48:58,-21.3667,55.6167,79.18,82,100,1.79,overcast clouds
537,Hercules,US,2021-12-23 17:47:57,38.0171,-122.2886,56.48,95,100,1.99,moderate rain
538,Atasu,KZ,2021-12-23 17:49:58,48.6814,71.6433,27.93,90,93,18.03,overcast clouds
539,Kindu,CD,2021-12-23 17:49:58,-2.95,25.95,70.43,98,100,2.26,overcast clouds
540,Najran,SA,2021-12-23 17:49:59,17.4924,44.1277,68.65,36,7,2.06,clear sky
541,Nerchinskiy Zavod,RU,2021-12-23 17:49:59,51.3088,119.61,-33.36,94,49,3.31,scattered clouds
542,Martapura,ID,2021-12-23 17:49:59,-3.4167,114.85,75.29,94,87,2.3,overcast clouds
543,Machachi,EC,2021-12-23 17:50:00,-0.5,-78.5667,65.75,57,47,7.85,scattered clouds
544,Mardin,TR,2021-12-23 17:50:00,37.3131,40.7436,35.71,70,75,9.22,light snow
545,Ko Samui,TH,2021-12-23 17:50:01,9.5357,99.9357,79.95,77,70,5.32,broken clouds
546,Nome,US,2021-12-23 17:50:01,64.5011,-165.4064,-5.73,84,1,0.0,clear sky
547,Whitehorse,CA,2021-12-23 17:50:01,60.7161,-135.0538,-10.43,77,90,4.61,light snow
548,Brokopondo,SR,2021-12-23 17:50:02,4.75,-55.1667,82.24,77,96,6.58,overcast clouds
549,Terrace Bay,CA,2021-12-23 17:50:02,48.7834,-87.1,10.9,88,100,9.24,overcast clouds
550,Mildura,AU,2021-12-23 17:50:02,-34.2,142.15,64.36,34,31,2.3,scattered clouds
551,Oranjestad,AW,2021-12-23 17:45:57,12.524,-70.027,84.15,74,40,18.41,scattered clouds
552,Tabas,IR,2021-12-23 17:50:03,33.5959,56.9244,50.16,27,0,1.72,clear sky
553,Tougan,BF,2021-12-23 17:50:03,13.0667,-3.0667,82.54,13,56,10.74,broken clouds
554,Garowe,SO,2021-12-23 17:50:03,8.4054,48.4845,73.18,63,53,16.82,broken clouds
555,Amurzet,RU,2021-12-23 17:50:04,47.6967,131.0981,-26.64,90,65,6.67,broken clouds
556,Ardakan,IR,2021-12-23 17:50:04,32.31,54.0175,44.98,29,15,2.06,few clouds
557,Taksimo,RU,2021-12-23 17:50:05,56.3444,114.8794,-30.8,92,43,2.53,scattered clouds
558,Gat,IL,2021-12-23 17:50:05,31.61,34.7642,56.39,100,100,9.71,overcast clouds
559,Atherton,GB,2021-12-23 17:50:06,53.5237,-2.4935,50.9,95,100,2.17,overcast clouds
560,Tomatlan,MX,2021-12-23 17:50:06,19.9333,-105.25,86.67,34,3,5.77,clear sky
561,Manzanillo,CU,2021-12-23 17:50:06,20.3433,-77.1167,75.88,68,82,12.26,broken clouds
562,Afyonkarahisar,TR,2021-12-23 17:50:06,38.75,30.6667,10.98,95,60,1.3,broken clouds
563,Sigli,ID,2021-12-23 17:50:07,5.3848,95.9609,76.75,79,16,3.27,few clouds
564,Aviles,ES,2021-12-23 17:46:54,43.5547,-5.9248,57.72,91,75,4.61,broken clouds
565,Briancon,FR,2021-12-23 17:50:07,44.9,6.65,32.38,59,74,2.89,broken clouds
566,Zhigansk,RU,2021-12-23 17:50:08,66.7697,123.3711,-44.39,98,90,3.78,overcast clouds
567,Miri,MY,2021-12-23 17:50:08,4.4148,114.0089,77.14,94,20,0.0,few clouds
568,Khasan,RU,2021-12-23 17:50:08,42.4308,130.6434,13.69,53,100,19.44,overcast clouds
569,Praia Da Vitoria,PT,2021-12-23 17:50:09,38.7333,-27.0667,59.25,77,40,23.42,scattered clouds
570,Avera,US,2021-12-23 17:50:09,33.194,-82.5271,56.37,33,0,5.1,clear sky
571,Provideniya,RU,2021-12-23 17:50:09,64.3833,-173.3,-7.11,97,89,6.04,overcast clouds
572,Cayeli,TR,2021-12-23 17:50:10,41.0923,40.7292,34.39,90,100,5.88,moderate rain
573,Alghero,IT,2021-12-23 17:50:10,40.5589,8.3181,57.29,82,20,3.44,few clouds
574,Kuruman,ZA,2021-12-23 17:50:11,-27.4524,23.4325,70.0,33,13,10.36,few clouds
575,Malumfashi,NG,2021-12-23 17:50:11,11.7853,7.6218,72.27,24,0,9.28,clear sky
576,Aripuana,BR,2021-12-23 17:50:11,-9.1667,-60.6333,86.9,63,95,1.41,overcast clouds
577,Syntul,RU,2021-12-23 17:50:12,55.0033,41.2971,8.49,93,100,8.7,overcast clouds
578,Ramshir,IR,2021-12-23 17:50:12,30.8946,49.4092,56.95,51,99,7.47,overcast clouds
579,San Marcos,US,2021-12-23 17:48:02,33.1434,-117.1661,67.5,78,90,1.01,overcast clouds
580,Sept-Iles,CA,2021-12-23 17:50:13,50.2001,-66.3821,19.92,73,75,13.8,light snow
581,Xam Nua,LA,2021-12-23 17:50:13,20.4197,104.0439,52.84,93,5,2.08,clear sky
582,Kavaratti,IN,2021-12-23 17:50:13,10.5669,72.642,79.56,64,15,1.77,few clouds
583,Upata,VE,2021-12-23 17:50:14,8.0086,-62.3989,84.4,60,100,6.2,overcast clouds
584,Hami,CN,2021-12-23 17:50:14,42.8,93.45,26.17,53,17,4.45,few clouds
585,Zhengjiatun,CN,2021-12-23 17:50:14,43.5064,123.5064,-5.48,88,51,9.64,broken clouds
586,Yar-Sale,RU,2021-12-23 17:51:15,66.8333,70.8333,-1.39,87,72,18.68,broken clouds
587,Kargat,RU,2021-12-23 17:51:15,55.1956,80.2811,32.23,97,100,11.83,light snow
588,Ambon,ID,2021-12-23 17:51:15,-3.6954,128.1814,80.13,81,90,13.0,overcast clouds
589,Srednekolymsk,RU,2021-12-23 17:51:16,67.45,153.6833,-30.93,99,99,5.37,overcast clouds
590,Bud,US,2021-12-23 17:51:16,39.447,-86.1758,47.68,53,53,15.26,broken clouds
591,Kalmunai,LK,2021-12-23 17:51:17,7.4167,81.8167,75.04,75,96,8.12,overcast clouds
592,Aligudarz,IR,2021-12-23 17:51:17,33.4006,49.6949,32.38,47,40,5.55,scattered clouds
593,Tamsweg,AT,2021-12-23 17:51:17,47.1281,13.811,31.01,63,71,3.22,broken clouds
594,Uberaba,BR,2021-12-23 17:46:58,-19.7483,-47.9319,84.78,61,40,12.66,scattered clouds
595,Niamey,NE,2021-12-23 17:51:12,13.5137,2.1098,88.09,8,0,13.8,clear sky
596,Am Timan,TD,2021-12-23 17:51:18,11.0297,20.2827,83.34,19,38,4.03,scattered clouds
597,Golpayegan,IR,2021-12-23 17:51:18,33.4537,50.2884,37.04,39,50,4.56,scattered clouds
598,Ramon,PH,2021-12-23 17:51:18,16.7842,121.535,72.16,97,37,0.45,scattered clouds
599,Qujing,CN,2021-12-23 17:51:19,25.4833,103.7833,41.43,93,38,4.97,scattered clouds
600,Mecca,SA,2021-12-23 17:51:19,21.4267,39.8261,71.11,59,22,7.65,few clouds
601,Pasighat,IN,2021-12-23 17:51:19,28.0667,95.3333,55.8,60,2,3.83,clear sky
602,Concordia,AR,2021-12-23 17:51:20,-31.393,-58.0209,89.67,25,0,9.22,clear sky
603,San Jose,US,2021-12-23 17:49:46,37.3394,-121.895,57.16,92,90,1.99,mist
604,Dongsheng,CN,2021-12-23 17:51:20,39.8161,109.9776,11.37,67,3,8.93,clear sky
605,Nangwa,TZ,2021-12-23 17:51:20,-4.4667,35.45,64.56,72,93,8.55,overcast clouds
606,Northam,GB,2021-12-23 17:51:21,51.0333,-4.2167,50.41,96,37,9.08,scattered clouds
607,Genhe,CN,2021-12-23 17:51:21,50.7833,121.5167,-27.67,95,72,3.29,broken clouds
608,Banyo,CM,2021-12-23 17:51:21,6.75,11.8167,76.39,28,65,5.99,broken clouds
609,Tawang,IN,2021-12-23 17:51:22,27.5833,91.8667,27.93,68,12,4.72,few clouds
610,Sechura,PE,2021-12-23 17:51:22,-5.5569,-80.8222,80.29,57,45,12.28,scattered clouds
611,Flin Flon,CA,2021-12-23 17:51:22,54.7682,-101.865,-4.16,77,90,6.91,light snow
612,Roebourne,AU,2021-12-23 17:51:23,-20.7833,117.1333,82.22,64,0,14.94,clear sky
613,Soavinandriana,MG,2021-12-23 17:51:23,-19.1667,46.7333,66.02,80,85,1.36,overcast clouds
614,Keita,NE,2021-12-23 17:51:23,14.7551,5.7749,74.82,15,44,8.52,scattered clouds
615,Idritsa,RU,2021-12-23 17:51:24,56.3316,28.8988,17.69,92,100,10.76,overcast clouds
616,Sijunjung,ID,2021-12-23 17:51:24,-0.6876,100.9537,71.53,98,85,1.88,overcast clouds
617,Half Moon Bay,US,2021-12-23 17:47:43,37.4636,-122.4286,57.22,95,75,1.99,mist
618,Haizhou,CN,2021-12-23 17:51:24,34.5817,119.1289,42.66,81,94,14.92,overcast clouds
619,Oriximina,BR,2021-12-23 17:51:25,-1.7656,-55.8661,90.86,52,100,3.02,overcast clouds
620,Jiexiu,CN,2021-12-23 17:51:25,37.0244,111.9125,35.85,78,100,3.89,overcast clouds
621,Kaniama,CD,2021-12-23 17:51:25,-7.5667,24.1833,65.88,99,99,3.09,overcast clouds
622,Mayor Pablo Lagerenza,PY,2021-12-23 17:51:26,-19.9309,-60.7718,91.6,50,96,4.23,overcast clouds
623,San Cristobal,VE,2021-12-23 17:51:26,7.7669,-72.225,75.38,56,80,3.36,broken clouds
624,Nizhneudinsk,RU,2021-12-23 17:51:27,54.9076,99.0276,-14.53,96,72,6.2,broken clouds
625,Husavik,IS,2021-12-23 17:51:27,66.0449,-17.3389,17.51,79,97,6.22,overcast clouds
626,Zlitan,LY,2021-12-23 17:51:27,32.4674,14.5687,60.93,65,78,8.66,broken clouds
627,Selenginsk,RU,2021-12-23 17:51:27,52.0064,106.8647,-21.59,94,10,4.45,clear sky
628,Alofi,NU,2021-12-23 17:51:28,-19.0595,-169.9187,73.29,94,12,5.75,few clouds
629,Kendari,ID,2021-12-23 17:51:28,-3.945,122.4989,75.49,90,100,4.25,overcast clouds
630,Spirit River,CA,2021-12-23 17:51:29,55.7833,-118.8361,3.72,95,100,6.02,light snow
631,At-Bashi,KG,2021-12-23 17:51:29,41.1702,75.8106,12.24,77,79,1.23,broken clouds
632,Baicheng,CN,2021-12-23 17:52:29,45.6167,122.8167,-13.7,73,14,7.47,few clouds
633,Inongo,CD,2021-12-23 17:52:30,-1.95,18.2667,74.73,92,100,3.8,overcast clouds
634,Santa Ana,US,2021-12-23 17:52:30,33.7456,-117.8678,59.22,83,90,1.01,haze
635,Gouyave,GD,2021-12-23 17:52:30,12.1646,-61.7296,84.97,66,20,23.02,few clouds
636,Vestmanna,FO,2021-12-23 17:52:30,62.1564,-7.1664,34.72,75,80,1.14,broken clouds
637,Hambantota,LK,2021-12-23 17:52:31,6.1241,81.1185,76.55,78,98,12.03,overcast clouds
638,Nalut,LY,2021-12-23 17:52:31,30.3333,10.85,57.04,32,24,5.3,few clouds
639,Cao Bang,VN,2021-12-23 17:52:31,22.6667,106.25,56.93,83,0,0.63,clear sky
640,Guajara,BR,2021-12-23 17:52:32,-2.9667,-57.6667,85.68,74,88,1.92,moderate rain
641,Olafsvik,IS,2021-12-23 17:52:32,64.8945,-23.7142,34.41,72,92,12.39,overcast clouds
642,New Milford,US,2021-12-23 17:52:32,40.9327,-74.0179,38.91,50,28,4.0,scattered clouds
643,Luwuk,ID,2021-12-23 17:52:33,-0.9516,122.7875,77.86,79,87,3.76,overcast clouds
644,Xuanwu,CN,2021-12-23 17:52:33,32.069,118.8138,46.35,78,1,5.48,clear sky
645,Kenai,US,2021-12-23 17:48:04,60.5544,-151.2583,33.85,75,1,18.41,clear sky
646,Mananjary,MG,2021-12-23 17:52:34,-21.2167,48.3333,79.65,90,100,2.59,overcast clouds
647,Riyadh,SA,2021-12-23 17:52:34,24.6877,46.7219,62.74,25,52,10.0,broken clouds
648,Nor Geghi,AM,2021-12-23 17:52:34,40.321,44.5803,24.46,88,100,1.28,overcast clouds
649,Nikolayevsk-Na-Amure,RU,2021-12-23 17:52:34,53.1406,140.73,-8.88,98,100,4.81,overcast clouds
650,Cumbitara,CO,2021-12-23 17:52:35,1.6517,-77.5823,70.92,82,92,4.41,light rain
651,Aguilas,ES,2021-12-23 17:52:35,37.4063,-1.5829,62.2,87,84,2.19,broken clouds
652,Isiro,CD,2021-12-23 17:52:35,2.7739,27.616,71.4,76,100,1.05,light rain
653,Zhaodong,CN,2021-12-23 17:52:36,46.0833,125.9833,-14.78,94,63,5.86,broken clouds
654,Kamakwie,SL,2021-12-23 17:52:36,9.5,-12.2333,88.34,23,23,4.65,few clouds
655,Marshfield,US,2021-12-23 17:52:36,44.6689,-90.1718,31.44,86,20,12.66,few clouds
656,Paamiut,GL,2021-12-23 17:52:37,61.994,-49.6678,31.46,86,100,1.59,overcast clouds
657,Ngama,TD,2021-12-23 17:52:37,11.7833,17.1667,81.64,18,1,8.75,clear sky
658,Sterling,US,2021-12-23 17:52:37,39.0062,-77.4286,41.86,48,1,1.01,clear sky
659,Ardatov,RU,2021-12-23 17:52:38,55.2421,43.097,7.83,95,97,9.55,overcast clouds
660,Russell,US,2021-12-23 17:52:38,32.3502,-85.1999,60.51,43,1,3.44,clear sky
661,Prince Rupert,CA,2021-12-23 17:50:58,54.3161,-130.3201,29.89,89,90,4.61,overcast clouds
662,Namatanai,PG,2021-12-23 17:52:38,-3.6667,152.4333,80.19,83,100,5.97,light rain
663,La Rinconada,ES,2021-12-23 17:52:39,37.4873,-5.9826,59.85,94,75,4.61,broken clouds
664,Kavieng,PG,2021-12-23 17:52:39,-2.5744,150.7967,80.76,78,100,4.16,moderate rain
665,Kampot,KH,2021-12-23 17:52:39,10.6167,104.1833,77.05,89,95,4.07,overcast clouds
666,Ulladulla,AU,2021-12-23 17:52:40,-35.35,150.4667,64.76,96,100,10.51,overcast clouds
667,Brockville,CA,2021-12-23 17:52:40,44.5834,-75.6826,21.65,69,52,3.0,broken clouds
668,Kozhva,RU,2021-12-23 17:52:40,65.1073,57.0459,-6.65,91,98,11.68,overcast clouds
669,Nanlong,CN,2021-12-23 17:52:41,31.3533,106.0631,46.92,83,64,2.98,broken clouds
670,Barauli,IN,2021-12-23 17:52:41,26.4,84.5833,60.37,38,0,4.09,clear sky
671,Faya,SA,2021-12-23 17:52:41,18.3851,42.4509,57.31,73,12,4.97,few clouds
672,Ust-Barguzin,RU,2021-12-23 17:52:42,53.45,108.9833,-15.72,94,96,6.67,overcast clouds
673,Porto Velho,BR,2021-12-23 17:49:55,-8.7619,-63.9039,87.85,66,0,4.61,clear sky
674,Nelson Bay,AU,2021-12-23 17:52:42,-32.7167,152.15,70.0,93,26,7.34,scattered clouds
675,Imeni Babushkina,RU,2021-12-23 17:52:42,59.7573,43.1285,12.51,92,100,9.48,overcast clouds
676,Boa Vista,BR,2021-12-23 17:53:43,2.8197,-60.6733,87.78,58,75,8.05,broken clouds
